belongs_to_vendor_id,vendor_id,vendor_name,amount,a_date,b_date,days_diff,a_id,b_id,a_tx,b_tx
1,77,"CapitalOne Credit",600.00,2022-02-15,2022-02-11,-4,13853,17525,1,1
1,77,"CapitalOne Credit",-600.00,2022-02-14,2022-02-16,2,13846,13852,1,1
1,77,"CapitalOne Credit",-600.00,2022-02-14,2022-02-18,4,13846,13875,1,1
1,77,"CapitalOne Credit",-600.00,2022-02-14,2022-02-10,-4,13846,17524,1,1
1,46,Citicards,500.00,2022-02-14,2022-02-09,-5,19877,19878,1,1
1,556,Goodwill,-25.00,2022-02-10,2022-02-10,0,19654,19655,1,1
1,77,"CapitalOne Credit",600.00,2022-02-08,2022-02-11,3,13795,17525,1,1
1,77,"CapitalOne Credit",500.00,2022-02-08,2022-02-10,2,13815,17564,1,1
1,77,"CapitalOne Credit",-500.00,2022-02-07,2022-02-09,2,13788,13814,1,1
1,77,"CapitalOne Credit",500.00,2022-02-07,2022-02-08,1,13789,13815,1,1
1,77,"CapitalOne Credit",-600.00,2022-02-07,2022-02-10,3,13794,17524,1,1
1,77,"CapitalOne Credit",500.00,2022-02-07,2022-02-10,3,13789,17564,1,1
1,77,"CapitalOne Credit",-500.00,2022-02-04,2022-02-07,3,13767,13788,1,1
1,77,"CapitalOne Credit",500.00,2022-02-04,2022-02-07,3,13768,13789,1,1
1,77,"CapitalOne Credit",-500.00,2022-02-04,2022-02-09,5,13767,13814,1,1
1,77,"CapitalOne Credit",500.00,2022-02-04,2022-02-08,4,13768,13815,1,1
1,77,"CapitalOne Credit",-500.00,2022-02-04,2022-01-31,-4,13767,17590,1,1
1,77,"CapitalOne Credit",-500.00,2022-02-03,2022-02-04,1,13753,13767,1,1
1,77,"CapitalOne Credit",-500.00,2022-02-03,2022-02-07,4,13753,13788,1,1
1,77,"CapitalOne Credit",-500.00,2022-02-03,2022-01-31,-3,13753,17590,1,1
1,77,"CapitalOne Credit",-1000.00,2022-02-02,2022-02-01,-1,13751,17582,1,1
1,77,"CapitalOne Credit",1000.00,2022-02-02,2022-02-02,0,13752,17583,1,1
1,77,"CapitalOne Credit",500.00,2022-02-01,2022-02-04,3,13754,13768,1,1
1,77,"CapitalOne Credit",1000.00,2022-01-28,2022-02-02,5,13699,13752,1,1
1,77,"CapitalOne Credit",1000.00,2022-01-28,2022-02-02,5,13699,17583,1,1
1,77,"CapitalOne Credit",500.00,2022-01-27,2022-02-01,5,13688,13754,1,1
1,77,"CapitalOne Credit",-1000.00,2022-01-27,2022-02-01,5,13698,17582,1,1
1,8,"Home Depot",13.16,2022-01-26,2022-01-31,5,13650,13702,1,1
1,77,"CapitalOne Credit",-500.00,2022-01-26,2022-01-31,5,13687,17590,1,1
1,77,"CapitalOne Credit",500.00,2022-01-25,2022-01-27,2,13648,13688,1,1
1,77,"CapitalOne Credit",-500.00,2022-01-24,2022-01-26,2,13647,13687,1,1
1,77,"CapitalOne Credit",1000.00,2022-01-20,2022-01-21,1,13610,17609,1,1
1,77,"CapitalOne Credit",-1000.00,2022-01-19,2022-01-20,1,13607,13609,1,1
1,77,"CapitalOne Credit",1000.00,2022-01-19,2022-01-20,1,13608,13610,1,1
1,77,"CapitalOne Credit",1000.00,2022-01-19,2022-01-21,2,13608,17609,1,1
1,77,"CapitalOne Credit",-1000.00,2022-01-18,2022-01-19,1,13584,13607,1,1
1,77,"CapitalOne Credit",1000.00,2022-01-18,2022-01-19,1,13585,13608,1,1
1,77,"CapitalOne Credit",-1000.00,2022-01-18,2022-01-20,2,13584,13609,1,1
1,77,"CapitalOne Credit",1000.00,2022-01-18,2022-01-20,2,13585,13610,1,1
1,77,"CapitalOne Credit",1000.00,2022-01-18,2022-01-21,3,13585,17609,1,1
1,77,"CapitalOne Credit",1000.00,2022-01-18,2022-01-13,-5,13585,17617,1,1
1,77,"CapitalOne Credit",2000.00,2022-01-14,2022-01-18,4,13539,17579,1,1
1,77,"CapitalOne Credit",-2000.00,2022-01-13,2022-01-14,1,13538,17580,1,1
1,77,"CapitalOne Credit",1000.00,2022-01-12,2022-01-13,1,13528,17617,1,1
1,9,"Dunkin Donuts",6.77,2022-01-07,2022-01-08,1,13511,16651,1,1
1,77,"CapitalOne Credit",1000.00,2022-01-04,2022-01-06,2,13489,17584,1,1
1,77,"CapitalOne Credit",-1000.00,2022-01-03,2022-01-05,2,13488,17585,1,1
1,77,"CapitalOne Credit",500.00,2021-12-31,2021-12-28,-3,13456,17563,1,1
1,77,"CapitalOne Credit",-500.00,2021-12-30,2021-12-27,-3,13455,17562,1,1
1,77,"CapitalOne Credit",-500.00,2021-12-28,2021-12-30,2,13433,13455,1,1
1,77,"CapitalOne Credit",500.00,2021-12-28,2021-12-31,3,13434,13456,1,1
1,77,"CapitalOne Credit",-500.00,2021-12-28,2021-12-27,-1,13433,17562,1,1
1,77,"CapitalOne Credit",500.00,2021-12-28,2021-12-28,0,13434,17563,1,1
1,77,"CapitalOne Credit",500.00,2021-12-23,2021-12-28,5,13399,13434,1,1
1,77,"CapitalOne Credit",500.00,2021-12-23,2021-12-28,5,13399,17563,1,1
1,77,"CapitalOne Credit",-500.00,2021-12-22,2021-12-27,5,13398,17562,1,1
1,542,"Summit Express Shuttle",75.00,2021-12-16,2021-12-16,0,13670,13671,1,1
1,77,"CapitalOne Credit",-1000.00,2021-12-13,2021-12-10,-3,13358,17603,1,1
1,77,"CapitalOne Credit",1000.00,2021-12-13,2021-12-14,1,13359,17604,1,1
1,77,"CapitalOne Credit",1000.00,2021-12-07,2021-12-07,0,13289,13300,1,1
1,77,"CapitalOne Credit",-1000.00,2021-12-07,2021-12-02,-5,13299,17601,1,1
1,77,"CapitalOne Credit",1000.00,2021-12-07,2021-12-03,-4,13289,17602,1,1
1,77,"CapitalOne Credit",1000.00,2021-12-07,2021-12-03,-4,13300,17602,1,1
1,77,"CapitalOne Credit",-1000.00,2021-12-07,2021-12-10,3,13299,17603,1,1
1,77,"CapitalOne Credit",-1000.00,2021-12-06,2021-12-07,1,13288,13299,1,1
1,77,"CapitalOne Credit",-1000.00,2021-12-06,2021-12-02,-4,13288,17601,1,1
1,77,"CapitalOne Credit",-1000.00,2021-12-06,2021-12-10,4,13288,17603,1,1
1,77,"CapitalOne Credit",1000.00,2021-12-02,2021-12-07,5,13254,13289,1,1
1,77,"CapitalOne Credit",1000.00,2021-12-02,2021-12-07,5,13254,13300,1,1
1,77,"CapitalOne Credit",1000.00,2021-12-02,2021-12-03,1,13254,17602,1,1
1,77,"CapitalOne Credit",-1000.00,2021-12-01,2021-12-06,5,13253,13288,1,1
1,77,"CapitalOne Credit",-1000.00,2021-12-01,2021-12-02,1,13253,17601,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-29,2021-12-02,3,13212,13254,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-29,2021-12-03,4,13212,17602,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-26,2021-12-01,5,13211,13253,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-22,2021-11-22,0,17614,17615,1,1
1,77,"CapitalOne Credit",1200.00,2021-11-19,2021-11-22,3,13131,17547,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-19,2021-11-22,3,13133,17614,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-19,2021-11-22,3,13133,17615,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-19,2021-11-20,1,13132,17616,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-18,2021-11-19,1,13120,13132,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-18,2021-11-19,1,13121,13133,1,1
1,8,"Home Depot",108.94,2021-11-18,2021-11-23,5,13094,13153,1,1
1,77,"CapitalOne Credit",-1200.00,2021-11-18,2021-11-20,2,13130,17546,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-18,2021-11-22,4,13121,17614,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-18,2021-11-22,4,13121,17615,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-18,2021-11-20,2,13120,17616,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-17,2021-11-18,1,13118,13120,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-17,2021-11-19,2,13118,13132,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-17,2021-11-20,3,13118,17616,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-16,2021-11-18,2,13119,13121,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-16,2021-11-19,3,13119,13133,1,1
1,172,"Napa Auto Parts",10.94,2021-11-15,2021-11-17,2,13083,13084,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-15,2021-11-17,2,13069,13118,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-15,2021-11-16,1,13070,13119,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-15,2021-11-18,3,13069,13120,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-15,2021-11-18,3,13070,13121,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-15,2021-11-19,4,13069,13132,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-15,2021-11-19,4,13070,13133,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-15,2021-11-10,-5,13069,17613,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-15,2021-11-20,5,13069,17616,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-12,2021-11-12,0,13051,13057,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-12,2021-11-15,3,13056,13069,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-12,2021-11-15,3,13051,13070,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-12,2021-11-15,3,13057,13070,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-12,2021-11-17,5,13056,13118,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-12,2021-11-16,4,13051,13119,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-12,2021-11-16,4,13057,13119,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-12,2021-11-10,-2,13056,17613,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-11,2021-11-12,1,13050,13056,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-11,2021-11-15,4,13050,13069,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-11,2021-11-10,-1,13050,17613,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-09,2021-11-12,3,13013,13051,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-09,2021-11-12,3,13013,13057,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-08,2021-11-11,3,13012,13050,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-08,2021-11-12,4,13012,13056,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-08,2021-11-10,2,13012,17613,1,1
1,77,"CapitalOne Credit",1000.00,2021-11-05,2021-11-09,4,12996,13013,1,1
1,77,"CapitalOne Credit",-1000.00,2021-11-04,2021-11-08,4,12995,13012,1,1
1,8,"Home Depot",39.91,2021-10-21,2021-10-21,0,12910,12976,1,0
1,163,Groot,39.20,2021-10-17,2021-10-13,-4,12861,12905,0,1
1,77,"CapitalOne Credit",1000.00,2021-10-04,2021-10-08,4,12794,17600,1,1
1,7,Lowe's,6.47,2021-09-24,2021-09-25,1,12741,19600,1,1
1,77,"CapitalOne Credit",1000.00,2021-09-21,2021-09-23,2,12702,12719,1,1
1,77,"CapitalOne Credit",-1000.00,2021-09-20,2021-09-22,2,12701,12718,1,1
1,8,"Home Depot",-12.03,2021-09-17,2021-09-17,0,12703,12706,0,1
1,165,"Convenient Food  Beer",31.24,2021-09-14,2021-09-16,2,12668,12680,1,1
1,8,"Home Depot",29.99,2021-09-09,2021-09-07,-2,12612,12625,1,0
1,9,"Dunkin Donuts",10.00,2021-08-16,2021-08-14,-2,12515,12516,1,1
1,9,"Dunkin Donuts",10.00,2021-08-16,2021-08-21,5,12515,12529,1,1
1,120,"Chicago Parking",30.00,2021-08-05,2021-08-02,-3,12574,12674,1,1
1,8,"Home Depot",-288.00,2021-07-13,2021-07-13,0,12302,12364,1,0
1,500,"City Of Evanston",4.35,2021-07-09,2021-07-09,0,12454,12455,1,1
1,97,"Illinois Tollway",50.00,2021-07-08,2021-07-11,3,12237,12284,1,0
1,500,"City Of Evanston",4.35,2021-07-08,2021-07-09,1,12336,12454,1,1
1,500,"City Of Evanston",4.35,2021-07-08,2021-07-09,1,12336,12455,1,1
1,97,"Illinois Tollway",50.00,2021-07-08,2021-07-03,-5,12237,12456,1,1
1,97,"Illinois Tollway",50.00,2021-07-03,2021-07-08,5,12228,12237,1,1
1,97,"Illinois Tollway",50.00,2021-07-03,2021-07-03,0,12228,12456,1,1
1,500,"City Of Evanston",20.00,2021-06-29,2021-06-30,1,12337,12458,1,1
1,262,Shell,67.29,2021-06-25,2021-06-23,-2,16817,17698,1,0
1,97,"Illinois Tollway",10.00,2021-06-24,2021-06-24,0,12339,17699,1,0
1,399,"Everclean Car Wash",23.00,2021-06-24,2021-06-24,0,12254,17700,1,0
1,77,"CapitalOne Credit",2000.00,2021-06-16,2021-06-21,5,12060,17581,1,1
1,77,"CapitalOne Credit",-2000.00,2021-06-15,2021-06-18,3,12057,12059,1,1
1,77,"CapitalOne Credit",-2000.00,2021-06-15,2021-06-11,-4,12057,17592,1,1
1,77,"CapitalOne Credit",2000.00,2021-06-14,2021-06-16,2,12058,12060,1,1
1,77,"CapitalOne Credit",2000.00,2021-06-09,2021-06-14,5,12045,12058,1,1
1,77,"CapitalOne Credit",-2000.00,2021-06-08,2021-06-11,3,12044,17592,1,1
1,77,"CapitalOne Credit",-1500.00,2021-06-04,2021-05-31,-4,12022,17586,1,1
1,77,"CapitalOne Credit",1500.00,2021-06-04,2021-06-07,3,12023,17587,1,1
1,77,"CapitalOne Credit",-1500.00,2021-06-03,2021-06-04,1,12020,12022,1,1
1,77,"CapitalOne Credit",-1500.00,2021-06-03,2021-05-31,-3,12020,17586,1,1
1,77,"CapitalOne Credit",1500.00,2021-06-02,2021-06-04,2,12021,12023,1,1
1,77,"CapitalOne Credit",1500.00,2021-06-02,2021-06-07,5,12021,17587,1,1
1,77,"CapitalOne Credit",-1500.00,2021-06-01,2021-06-03,2,12014,12020,1,1
1,77,"CapitalOne Credit",1500.00,2021-06-01,2021-06-02,1,12015,12021,1,1
1,77,"CapitalOne Credit",-1500.00,2021-06-01,2021-06-04,3,12014,12022,1,1
1,77,"CapitalOne Credit",1500.00,2021-06-01,2021-06-04,3,12015,12023,1,1
1,77,"CapitalOne Credit",-1500.00,2021-06-01,2021-05-31,-1,12014,17586,1,1
1,500,"City Of Evanston",20.00,2021-05-28,2021-05-27,-1,11965,11967,1,1
1,500,"City Of Evanston",4.35,2021-05-28,2021-05-27,-1,11966,11972,1,1
1,500,"City Of Evanston",4.35,2021-05-28,2021-05-26,-2,11966,11973,1,1
1,500,"City Of Evanston",4.35,2021-05-27,2021-05-26,-1,11972,11973,1,1
1,500,"City Of Evanston",4.35,2021-05-25,2021-05-28,3,11931,11966,1,1
1,500,"City Of Evanston",4.35,2021-05-25,2021-05-27,2,11931,11972,1,1
1,500,"City Of Evanston",4.35,2021-05-25,2021-05-26,1,11931,11973,1,1
1,500,"City Of Evanston",20.00,2021-05-24,2021-05-28,4,11934,11965,1,1
1,500,"City Of Evanston",20.00,2021-05-24,2021-05-27,3,11934,11967,1,1
1,9,"Dunkin Donuts",8.05,2021-05-13,2021-05-12,-1,11835,11838,1,1
1,9,"Dunkin Donuts",8.05,2021-05-13,2021-05-14,1,11835,11866,1,1
1,77,"CapitalOne Credit",-1000.00,2021-05-12,2021-05-12,0,11840,11842,1,0
1,77,"CapitalOne Credit",1000.00,2021-05-12,2021-05-13,1,11841,11843,1,1
1,9,"Dunkin Donuts",8.05,2021-05-12,2021-05-14,2,11838,11866,1,1
1,77,"CapitalOne Credit",-1000.00,2021-05-12,2021-05-12,0,11840,17612,1,1
1,77,"CapitalOne Credit",-1000.00,2021-05-12,2021-05-12,0,11842,17612,0,1
1,163,Groot,20.00,2021-04-20,2021-04-19,-1,11597,11598,1,1
1,163,Groot,20.00,2021-04-19,2021-04-20,1,11567,11597,1,1
1,163,Groot,20.00,2021-04-19,2021-04-19,0,11567,11598,1,1
1,415,"Clear Channel Outdoor",1500.00,2021-04-15,2021-04-20,5,11549,11602,1,1
1,10,Menards,37.46,2021-04-06,2021-04-02,-4,11461,11788,1,1
1,77,"CapitalOne Credit",1000.00,2021-03-31,2021-04-05,5,11402,11419,1,1
1,77,"CapitalOne Credit",-1000.00,2021-03-30,2021-04-02,3,11401,11418,1,1
1,77,"CapitalOne Credit",1500.00,2021-03-29,2021-04-02,4,11373,11417,1,1
1,77,"CapitalOne Credit",-1500.00,2021-03-27,2021-04-01,5,11372,11416,1,1
1,77,"CapitalOne Credit",1500.00,2021-03-26,2021-03-29,3,11369,11373,1,1
1,77,"CapitalOne Credit",-1500.00,2021-03-25,2021-03-27,2,11368,11372,1,1
1,97,"Illinois Tollway",40.00,2021-03-17,2021-03-16,-1,11317,11318,0,1
1,77,"CapitalOne Credit",1500.00,2021-03-16,2021-03-19,3,11316,11339,1,1
1,77,"CapitalOne Credit",-1500.00,2021-03-15,2021-03-18,3,11315,11338,1,1
1,77,"CapitalOne Credit",2000.00,2021-02-25,2021-02-25,0,11155,11704,1,1
1,77,"CapitalOne Credit",-2000.00,2021-02-25,2021-02-25,0,11154,11705,1,1
1,61,"North West Electrical Supply",83.49,2021-02-11,2021-02-15,4,11057,11087,1,1
1,77,"CapitalOne Credit",1000.00,2021-02-09,2021-02-04,-5,11008,17598,1,1
1,77,"CapitalOne Credit",-1000.00,2021-02-08,2021-02-03,-5,11007,17597,1,1
1,77,"CapitalOne Credit",1000.00,2021-01-26,2021-01-26,0,10838,10840,1,1
1,77,"CapitalOne Credit",1000.00,2021-01-26,2021-01-26,0,10838,17595,1,1
1,77,"CapitalOne Credit",1000.00,2021-01-26,2021-01-26,0,10840,17595,1,1
1,77,"CapitalOne Credit",-1000.00,2021-01-25,2021-01-25,0,10837,10839,1,1
1,77,"CapitalOne Credit",-1000.00,2021-01-25,2021-01-26,1,10837,17596,1,1
1,77,"CapitalOne Credit",-1000.00,2021-01-25,2021-01-26,1,10839,17596,1,1
1,8,"Home Depot",9.88,2021-01-12,2021-01-14,2,10685,10726,1,1
1,77,"CapitalOne Credit",-1500.00,2020-12-07,2020-12-12,5,10392,10446,1,1
